26
basin_tmin 1
basin_tmax 1
basin_ppt 1
basin_rain 1
basin_snow 1
basin_potsw 1
basin_potet 1
basin_net_ppt 1
basin_intcp_stor 1
basin_pweqv 1
basin_snowmelt 1
basin_snowcov 1
basin_sroff 1
basin_hortonian 1
basin_infil 1
basin_soil_moist 1
basin_recharge 1
basin_actet 1
basin_gwstor 1
basin_gwflow 1
basin_gwsink 1
basin_cfs 1
basin_ssflow 1
basin_imperv_stor 1
basin_lake_stor 1
basin_ssstor 1
41 1980 11 10 0 0 0 31.054328 45.683494 0.000000 0.000000 0.000000 106.869415 0.044735 0.000000 0.000305 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.725930 0.000000 0.018335 2.842338 0.003904 0.000000 1.388793 0.000969 0.000000 0.000000 0.005770 
42 1980 11 11 0 0 0 34.054328 42.683494 0.366024 0.168722 0.197302 86.203343 0.035850 0.267343 0.098985 0.011403 0.130075 0.140619 0.000053 0.000053 0.252624 0.944763 0.000000 0.022032 2.838432 0.003907 0.000000 2.646848 0.005329 0.000000 0.000000 0.015463 
43 1980 11 12 0 0 0 25.054328 34.683494 0.000000 0.000000 0.000000 85.332035 0.022593 0.000000 0.076590 0.011403 0.000000 0.065463 0.000000 0.000000 0.000000 0.948049 0.000000 0.022536 2.834523 0.003909 0.000000 1.620308 0.001777 0.000000 0.000000 0.010260 
44 1980 11 13 0 0 0 15.054328 35.683494 0.000000 0.000000 0.000000 84.477492 0.015656 0.000000 0.061067 0.011403 0.000000 0.065463 0.000000 0.000000 0.000000 0.950213 0.000000 0.015617 2.830612 0.003911 0.000000 1.448244 0.001171 0.000000 0.000000 0.006831 
45 1980 11 14 0 0 0 13.054328 42.683494 0.000000 0.000000 0.000000 84.005484 0.019284 0.000000 0.041949 0.011257 0.000146 0.065463 0.000000 0.000000 0.000146 0.951729 0.000000 0.019235 2.826699 0.003913 0.000000 1.336971 0.000779 0.000000 0.000000 0.004565 
46 1980 11 15 0 0 0 27.054328 36.683494 0.000000 0.000000 0.000000 82.820223 0.024874 0.000000 0.020072 0.011169 0.000088 0.064418 0.000000 0.000000 0.000088 0.951269 0.000000 0.023416 2.822784 0.003915 0.000000 1.263468 0.000519 0.000000 0.000000 0.003055 
47 1980 11 16 0 0 0 13.054328 35.683494 0.000000 0.000000 0.000000 82.018235 0.013766 0.000000 0.012911 0.011169 0.000000 0.063656 0.000000 0.000000 0.000000 0.948965 0.000000 0.010131 2.818867 0.003917 0.000000 1.214633 0.000346 0.000000 0.000000 0.002044 
48 1980 11 17 0 0 0 13.054328 42.683494 0.000000 0.000000 0.000000 81.591692 0.018740 0.000000 0.007996 0.010801 0.000132 0.063656 0.000000 0.000000 0.000132 0.942713 0.000000 0.011971 2.814949 0.003919 0.000000 1.183022 0.000233 0.000000 0.000000 0.001375 
49 1980 11 18 0 0 0 16.054328 46.683494 0.000000 0.000000 0.000000 110.894826 0.032667 0.000000 0.003177 0.008497 0.002049 0.059643 0.000000 0.000000 0.002049 0.931989 0.000000 0.018019 2.811028 0.003921 0.000000 1.168639 0.000180 0.000000 0.000000 0.001021 
50 1980 11 19 0 0 0 16.054328 44.683494 0.000000 0.000000 0.000000 88.937784 0.024527 0.000000 0.001099 0.007769 0.000554 0.049611 0.000000 0.000000 0.000554 0.921663 0.000000 0.013323 2.807105 0.003923 0.000000 1.151719 0.000119 0.000000 0.000000 0.000711 
51 1980 11 20 0 0 0 17.054328 44.683494 0.000000 0.000000 0.000000 88.142181 0.025092 0.000000 0.000413 0.006930 0.000574 0.045249 0.000000 0.000000 0.000574 0.910096 0.000000 0.013215 2.803181 0.003924 0.000000 1.142432 0.000085 0.000000 0.000000 0.000505 
52 1980 11 21 0 0 0 19.054328 44.683494 0.000000 0.000000 0.000000 87.367941 0.026424 0.000000 0.000086 0.005963 0.000686 0.040177 0.000000 0.000000 0.000686 0.898099 0.000000 0.013362 2.799255 0.003926 0.000000 1.136637 0.000063 0.000000 0.000000 0.000372 
53 1980 11 22 0 0 0 28.054328 41.683494 0.021531 0.004923 0.016608 77.601406 0.027464 0.000218 0.021398 0.003883 0.001953 0.029174 0.000000 0.000000 0.001983 0.886068 0.000000 0.014293 2.795327 0.003928 0.000000 1.136747 0.000061 0.000000 0.000000 0.000347 
54 1980 11 23 0 0 0 27.054328 39.683494 0.000000 0.000000 0.000000 76.934176 0.025179 0.000000 0.001682 0.003751 0.000133 0.021930 0.000000 0.000000 0.000133 0.884178 0.000000 0.021811 2.791397 0.003929 0.000000 1.129768 0.000035 0.000000 0.000000 0.000239 
55 1980 11 24 0 0 0 13.054328 32.683493 0.086123 0.000000 0.086123 76.287453 0.010815 0.001163 0.086642 0.004288 0.000000 0.093548 0.000000 0.000000 0.000000 0.879451 0.000000 0.005408 2.787466 0.003931 0.000000 1.126720 0.000023 0.000000 0.000000 0.000160 
56 1980 11 25 0 0 0 12.054328 37.683494 0.000000 0.000000 0.000000 75.661524 0.013391 0.000000 0.073363 0.004288 0.000000 0.068450 0.000000 0.000000 0.000000 0.879465 0.000000 0.013303 2.783533 0.003933 0.000000 1.125015 0.000015 0.000000 0.000000 0.000107 
57 1980 11 26 0 0 0 12.054328 46.683494 0.000000 0.000000 0.000000 103.689182 0.026898 0.000000 0.046651 0.004109 0.000179 0.042466 0.000000 0.000000 0.000179 0.879593 0.000000 0.026779 2.779599 0.003934 0.000000 1.124300 0.000011 0.000000 0.000000 0.000081 
58 1980 11 27 0 0 0 17.054328 52.683494 0.000000 0.000000 0.000000 178.907879 0.063548 0.000000 0.010706 0.001135 0.002973 0.025425 0.000000 0.000000 0.002973 0.872867 0.000000 0.045495 2.775664 0.003936 0.000000 1.130512 0.000032 0.000000 0.000000 0.000198 
59 1980 11 28 0 0 0 20.054328 57.683494 0.000000 0.000000 0.000000 212.425045 0.090484 0.000000 0.001256 0.000022 0.001113 0.001190 0.000000 0.000000 0.001113 0.838885 0.000000 0.044542 2.771727 0.003937 0.000000 1.126161 0.000015 0.000000 0.000000 0.000187 
60 1980 11 29 0 0 0 30.054328 46.683494 0.000000 0.000000 0.000000 101.443083 0.042560 0.000000 0.000713 0.000000 0.000022 0.000000 0.000000 0.000000 0.000022 0.821876 0.000000 0.017625 2.767788 0.003938 0.000000 1.124909 0.000009 0.000000 0.000000 0.000126 
61 1980 11 30 0 0 0 30.054328 39.683494 0.613628 0.094249 0.519379 72.853089 0.025804 0.515356 0.098985 0.347470 0.090471 1.000000 0.000015 0.000015 0.148517 0.960487 0.000000 0.019353 2.763848 0.003940 0.000000 1.967274 0.002949 0.000000 0.000000 0.007084 
62 1980 12 1 0 0 0 34.373518 34.213013 0.000000 0.000000 0.000000 110.983809 0.038454 0.000000 0.060809 0.274575 0.072894 0.887826 0.000000 0.000000 0.072894 1.030035 0.000000 0.038188 2.759907 0.003941 0.000000 1.764993 0.002253 0.000000 0.000000 0.008167 
63 1980 12 2 0 0 0 32.373518 37.213013 0.000000 0.000000 0.000000 145.799184 0.051683 0.000000 0.021385 0.203854 0.070664 0.690964 0.000000 0.000000 0.070664 1.091663 0.000000 0.045596 2.755965 0.003942 0.000000 1.777705 0.002296 0.000000 0.000000 0.008790 
64 1980 12 3 0 0 0 28.373518 33.213013 0.897446 0.000000 0.897446 71.433687 0.020139 0.819845 0.098985 1.006258 0.002338 1.000000 0.000000 0.000000 0.002338 1.095714 0.000000 0.015104 2.752021 0.003944 0.000000 1.440816 0.001113 0.000000 0.000000 0.005965 
65 1980 12 4 0 0 0 13.373518 28.213013 2.269255 0.000000 2.269255 71.006128 0.007502 2.269255 0.098985 3.269886 0.000000 1.000000 0.000000 0.000000 0.000000 1.096981 0.000000 0.005627 2.748076 0.003945 0.000000 1.328506 0.000717 0.000000 0.000000 0.003981 
66 1980 12 5 0 0 0 13.373518 28.213013 0.000000 0.000000 0.000000 70.601671 0.007461 0.000000 0.091581 3.269885 0.000000 0.999822 0.000000 0.000000 0.000000 1.097824 0.000000 0.007405 2.744131 0.003946 0.000000 1.260404 0.000477 0.000000 0.000000 0.002660 
67 1980 12 6 0 0 0 2.373518 26.213012 0.000000 0.000000 0.000000 70.220496 0.000272 0.000000 0.091309 3.269885 0.000000 0.999822 0.000000 0.000000 0.000000 1.098386 0.000000 0.000272 2.740184 0.003947 0.000000 1.215420 0.000318 0.000000 0.000000 0.001780 
68 1980 12 7 0 0 0 13.373518 22.213012 0.000000 0.000000 0.000000 69.862769 0.003717 0.000000 0.087616 3.269885 0.000000 0.999822 0.000000 0.000000 0.000000 1.098762 0.000000 0.003694 2.736236 0.003948 0.000000 1.185610 0.000213 0.000000 0.000000 0.001191 
69 1980 12 8 0 0 0 -0.626482 26.213012 0.000000 0.000000 0.000000 69.528645 0.000000 0.000000 0.087616 3.269885 0.000000 0.999822 0.000000 0.000000 0.000000 1.099013 0.000000 0.000000 2.732287 0.003949 0.000000 1.165826 0.000142 0.000000 0.000000 0.000798 
70 1980 12 9 0 0 0 3.373518 32.213013 0.000000 0.000000 0.000000 84.228249 0.004697 0.000000 0.082942 3.269885 0.000000 0.999822 0.000000 0.000000 0.000000 1.099182 0.000000 0.004674 2.728337 0.003950 0.000000 1.152697 0.000095 0.000000 0.000000 0.000535 
71 1980 12 10 0 0 0 0.373518 36.213013 0.000000 0.000000 0.000000 129.717568 0.008274 0.000000 0.074717 3.269884 0.000000 0.999822 0.000000 0.000000 0.000000 1.099294 0.000000 0.008226 2.724386 0.003951 0.000000 1.143997 0.000064 0.000000 0.000000 0.000358 
72 1980 12 11 0 0 0 5.373518 37.213013 0.000000 0.000000 0.000000 139.426844 0.016186 0.000000 0.058647 3.269883 0.000000 0.999822 0.000000 0.000000 0.000000 1.099370 0.000000 0.016072 2.720434 0.003952 0.000000 1.138250 0.000043 0.000000 0.000000 0.000240 
73 1980 12 12 0 0 0 7.373518 40.213013 0.000000 0.000000 0.000000 164.067322 0.026153 0.000000 0.035167 3.269314 0.000000 0.999822 0.000000 0.000000 0.000000 1.099420 0.000000 0.024048 2.716482 0.003953 0.000000 1.134472 0.000029 0.000000 0.000000 0.000161 
